"name","description","is_fixed","rule","country","created_at"
"Tag der Komplimente","Ein Tag, um Mitmenschen durch ehrliche Wertschätzung und nette Worte ein Lächeln ins Gesicht zu zaubern.","true","{""day"": 24, ""month"": 1}","INT","2026-01-14 18:01:07.912113+01"
"Tag der Erdnussbutter","Ein kulinarischer Aktionstag zu Ehren des beliebten Brotaufstrichs, der besonders in den USA Kultstatus genießt.","true","{""day"": 24, ""month"": 1}","US","2026-01-14 18:01:07.912113+01"
"Beginn des kalifornischen Goldrausches","Historischer Jahrestag: 1848 entdeckte James W. Marshall Gold bei Sutter’s Mill, was den großen Goldrausch auslöste.","true","{""day"": 24, ""month"": 1}","US","2026-01-14 18:01:07.912113+01"
"Tag des Dosenbiers","Erinnert an den 24. Januar 1935, als in den USA (Richmond) erstmals Bier in Dosen verkauft wurde.","true","{""day"": 24, ""month"": 1}","US","2026-01-14 18:01:07.912113+01"
"Burns Night","Gedenktag zu Ehren des schottischen Dichters Robert Burns (1759). Traditionell mit Haggis und dem Gedicht ""Address to a Haggis"" gefeiert.","true","{""day"": 25, ""month"": 1}","UK","2026-01-14 18:01:53.283187+01"
"Tag des Irish Coffee","Kulinarischer Aktionstag zu Ehren des Heißgetränks aus Kaffee, irischem Whiskey und Sahne.","true","{""day"": 25, ""month"": 1}","INT","2026-01-14 18:01:53.283187+01"
"Tatjanatag (Tag der Studenten)","Jahrestag der Gründung der Moskauer Universität 1755; in Russland der offizielle Tag der Studenten.","true","{""day"": 25, ""month"": 1}","RU","2026-01-14 18:01:53.283187+01"
"Tag des Gegenteils","Ein humorvoller Aktionstag, an dem man (theoretisch) das Gegenteil von dem sagt oder tut, was man meint.","true","{""day"": 25, ""month"": 1}","US","2026-01-14 18:01:53.283187+01"
"Gründung der NHL","Sporthistorischer Jahrestag: 1917 wurde in Montreal die National Hockey League (NHL) gegründet.","true","{""day"": 25, ""month"": 1}","CA","2026-01-14 18:01:53.283187+01"
"Australia Day","Nationalfeiertag zur Erinnerung an die Ankunft der First Fleet in Sydney Cove (1788). Inzwischen auch als ""Invasion Day"" kritisch reflektiert.","true","{""day"": 26, ""month"": 1}","AU","2026-01-14 18:02:24.830917+01"
"Internationaler Zolltag","Gedenktag der Weltzollorganisation (WCO), um die Arbeit der Zollbehörden für den Welthandel und die Sicherheit zu würdigen.","true","{""day"": 26, ""month"": 1}","INT","2026-01-14 18:02:24.830917+01"
"Tag der Republik (Republic Day)","Nationalfeiertag in Indien zur Erinnerung an das Inkrafttreten der Verfassung im Jahr 1950.","true","{""day"": 26, ""month"": 1}","IN","2026-01-14 18:02:24.830917+01"
"Tag des Erdnusskrokants","Ein kulinarischer Aktionstag zu Ehren der traditionellen Süßigkeit aus karamellisiertem Zucker und Erdnüssen.","true","{""day"": 26, ""month"": 1}","US","2026-01-14 18:02:24.830917+01"
"Tag der Fernseh-Premiere","Technik-Jahrestag: 1926 präsentierte John Logie Baird in London erstmals sein mechanisches Fernsehsystem der Öffentlichkeit.","true","{""day"": 26, ""month"": 1}","INT","2026-01-14 18:02:24.830917+01"
"Internationaler Tag des Gedenkens an die Opfer des Holocaust","UN-Gedenktag zur Befreiung des Vernichtungslagers Auschwitz-Birkenau im Jahr 1945.","true","{""day"": 27, ""month"": 1}","INT","2026-01-14 18:02:50.459693+01"
"Tag des Gedenkens an die Opfer des Nationalsozialismus","1996 von Bundespräsident Roman Herzog proklamierter nationaler Gedenktag in Deutschland.","true","{""day"": 27, ""month"": 1}","DE","2026-01-14 18:02:50.459693+01"
"Mozart-Geburtstag","Geburtstag des Wunderkindes und Komponisten der Wiener Klassik (1756) in Salzburg.","true","{""day"": 27, ""month"": 1}","INT","2026-01-14 18:02:50.459693+01"
"Lewis-Carroll-Tag","Geburtstag des Autors von ""Alice im Wunderland"" (1832).","true","{""day"": 27, ""month"": 1}","INT","2026-01-14 18:02:50.459693+01"
"Tag des Schokoladenkuchens","Ein kulinarischer Aktionstag zu Ehren eines der weltweit beliebtesten Desserts.","true","{""day"": 27, ""month"": 1}","US","2026-01-14 18:02:50.459693+01"
"Europäischer Datenschutztag","Gedenktag zur Unterzeichnung der Datenschutzkonvention (1981); soll das Bewusstsein für den Schutz privater Daten schärfen.","true","{""day"": 28, ""month"": 1}","EU","2026-01-14 18:03:12.693082+01"
"Internationaler LEGO-Tag","Jahrestag der Patentanmeldung des klassischen LEGO-Steins durch Ole Kirk Christiansen im Jahr 1958.","true","{""day"": 28, ""month"": 1}","INT","2026-01-14 18:03:12.693082+01"
"Challenger-Gedenktag","Historischer Jahrestag: 1986 explodierte die US-Raumfähre Challenger kurz nach dem Start; alle sieben Besatzungsmitglieder starben.","true","{""day"": 28, ""month"": 1}","US","2026-01-14 18:03:12.693082+01"
"Tag der Blaubeerpfannkuchen","Ein kulinarischer Aktionstag, der dazu einlädt, das Frühstück mit süßen Blaubeer-Pancakes zu zelebrieren.","true","{""day"": 28, ""month"": 1}","US","2026-01-14 18:03:12.693082+01"
"Todestag Karls des Großen","Gedenktag an den ""Vater Europas"", der am 28. Januar 814 in Aachen verstarb.","true","{""day"": 28, ""month"": 1}","INT","2026-01-14 18:03:12.693082+01"
"Geburtstag des Automobils","Historischer Jahrestag: 1886 meldete Carl Benz sein ""Fahrzeug mit Gasmotorenbetrieb"" zum Patent an (Reichspatent 37435).","true","{""day"": 29, ""month"": 1}","DE","2026-01-14 18:03:49.041593+01"
"Internationaler Puzzletag","Ein Tag zur Feier aller Arten von Rätseln, von Kreuzworträtseln bis hin zu Jigsaw-Puzzles, zur Förderung der kognitiven Fitness.","true","{""day"": 29, ""month"": 1}","INT","2026-01-14 18:03:49.041593+01"
"Tag der Maisschips","Kulinarischer Aktionstag zu Ehren des beliebten herzhaften Snacks.","true","{""day"": 29, ""month"": 1}","US","2026-01-14 18:03:49.041593+01"
"Tag der Freidenker","Gedenktag am Geburtstag von Thomas Paine (1737), um die Bedeutung von unabhängigem Denken und Vernunft zu würdigen.","true","{""day"": 29, ""month"": 1}","INT","2026-01-14 18:03:49.041593+01"
"Kansas Day","Gedenktag zur Aufnahme von Kansas als 34. Bundesstaat in die USA im Jahr 1861.","true","{""day"": 29, ""month"": 1}","US","2026-01-14 18:03:49.041593+01"
"Welttag der vernachlässigten tropischen Krankheiten","Von der WHO anerkannter Tag zur Sensibilisierung für Krankheiten wie Lepra oder Dengue-Fieber, die vor allem arme Regionen betreffen.","true","{""day"": 30, ""month"": 1}","INT","2026-01-14 18:06:38.476738+01"
"Gedenktag für Mahatma Gandhi","Jahrestag der Ermordung Gandhis (1948). In Indien als ""Martyrs' Day"" begangen, um für Frieden und Gewaltfreiheit zu mahnen.","true","{""day"": 30, ""month"": 1}","IN","2026-01-14 18:06:38.476738+01"
"Beatles Rooftop Concert Day","Musik-Jahrestag: 1969 gaben die Beatles auf dem Dach des Apple-Gebäudes in London ihr letztes unangekündigtes Live-Konzert.","true","{""day"": 30, ""month"": 1}","INT","2026-01-14 18:06:38.476738+01"
"Tag des Croissants","Ein kulinarischer Aktionstag zu Ehren des französischen Blätterteiggebäcks mit seinen österreichischen Wurzeln.","true","{""day"": 30, ""month"": 1}","INT","2026-01-14 18:06:38.476738+01"
"Mach-deinen-Computer-sauber-Tag","Ein technischer Aktionstag, der dazu motiviert, digitale Altlasten zu löschen und die Hardware zu reinigen.","true","{""day"": 30, ""month"": 1}","INT","2026-01-14 18:06:38.476738+01"
"Welt-Zebra-Tag","Ein Naturschutztag, um auf die Gefährdung der verschiedenen Zebra-Arten und den Verlust ihres Lebensraums aufmerksam zu machen.","true","{""day"": 31, ""month"": 1}","INT","2026-01-14 18:07:10.476069+01"
"Schubert-Geburtstag","Geburtstag des österreichischen Komponisten (1797), dem Meister des romantischen Liedes.","true","{""day"": 31, ""month"": 1}","INT","2026-01-14 18:07:10.476069+01"
"Gegenteil-Tag / Rückwärts-Tag","Ein spielerischer Tag, an dem man Dinge andersherum macht – ideal für Schulen und Kinder.","true","{""day"": 31, ""month"": 1}","INT","2026-01-14 18:07:10.476069+01"
"Tag der heißen Schokolade","Der perfekte kulinarische Abschluss für den kältesten Monat des Jahres.","true","{""day"": 31, ""month"": 1}","INT","2026-01-14 18:07:10.476069+01"
"Tag der Kunst im Herzen","Ein Tag, der dazu aufruft, sich von Kunst (Musik, Malerei, Film) berühren und inspirieren zu lassen.","true","{""day"": 31, ""month"": 1}","INT","2026-01-14 18:07:10.476069+01"
"Ändere-dein-Passwort-Tag","Ein wichtiger IT-Sicherheitstag, der Nutzer dazu mahnt, ihre Zugangsdaten zu aktualisieren und die Sicherheit im Netz zu erhöhen.","true","{""day"": 1, ""month"": 2}","INT","2026-01-14 18:10:05.497701+01"
"Beginn des Black History Month","Monat des Gedenkens an die Geschichte und Beiträge der afrikanischen Diaspora; offiziell proklamiert durch den US-Präsidenten.","true","{""day"": 1, ""month"": 2}","US","2026-01-14 18:10:05.497701+01"
"National Freedom Day","Gedenktag zur Unterzeichnung der Resolution zum 13. Zusatzartikel der US-Verfassung im Jahr 1865.","true","{""day"": 1, ""month"": 2}","US","2026-01-14 18:10:05.497701+01"
"World Read Aloud Day","Ein von ""LitWorld"" initiierter Tag, um die Bedeutung des Vorlesens und der Alphabetisierung weltweit zu feiern.","true","{""day"": 1, ""month"": 2}","INT","2026-01-14 18:10:05.497701+01"
"Imbolc","Traditionelles keltisches Mondfest, das den Beginn des Frühlings und die Rückkehr des Lichts markiert.","true","{""day"": 1, ""month"": 2}","INT","2026-01-14 18:10:05.497701+01"
"Tag der Schlange","Aktionstag zur Aufklärung über die ökologische Bedeutung von Schlangen und zum Abbau von Vorurteilen gegenüber den Reptilien.","true","{""day"": 1, ""month"": 2}","INT","2026-01-14 18:10:05.497701+01"
"Tag der Cake Pops","Ein kulinarischer Tag zu Ehren der kleinen runden Kuchen am Stiel, die besonders auf Partys beliebt sind.","true","{""day"": 1, ""month"": 2}","US","2026-01-14 18:10:05.497701+01"
"Oxford English Dictionary Day","Sprachhistorischer Jahrestag: 1884 erschien der erste Band (A-Ant) des umfassendsten Wörterbuchs der englischen Sprache.","true","{""day"": 1, ""month"": 2}","UK","2026-01-14 18:10:05.497701+01"
"Murmeltiertag","Berühmte Wettervorhersage in Punxsutawney: Sieht das Murmeltier seinen Schatten, dauert der Winter noch sechs Wochen.","true","{""day"": 2, ""month"": 2}","US","2026-01-14 18:10:42.603126+01"
"Welttag der Feuchtgebiete","UN-Aktionstag zur Erinnerung an die Ramsar-Konvention (1971) zum Schutz ökologisch wichtiger Sumpf- und Wasserlandschaften.","true","{""day"": 2, ""month"": 2}","INT","2026-01-14 18:10:42.603126+01"
"Mariä Lichtmess","Traditionelles Ende der Weihnachtszeit im katholischen Kirchenjahr; früher wichtiger Termin für den Dienstbotenwechsel.","true","{""day"": 2, ""month"": 2}","INT","2026-01-14 18:10:42.603126+01"
"Tag der Crêpes","In Frankreich traditioneller Tag zum Crêpe-Essen; wer dabei eine Münze in der Hand hält, soll Glück im neuen Jahr haben.","true","{""day"": 2, ""month"": 2}","FR","2026-01-14 18:10:42.603126+01"
"Tag des Igels","Die antike römische Vorform des Murmeltiertags – hier wurde der Igel als Wetterprophet beobachtet.","true","{""day"": 2, ""month"": 2}","INT","2026-01-14 18:10:42.603126+01"
"Tag der Bildungsfreiheit","Ein Tag zur Förderung des Rechts auf individuelle und freie Wahl des Bildungsweges.","true","{""day"": 2, ""month"": 2}","INT","2026-01-14 18:10:42.603126+01"
"Tag des Totenkopf-Tattoos","Ein moderner Aktionstag für Fans von Tattoo-Kunst und dem Symbol des Totenkopfs.","true","{""day"": 2, ""month"": 2}","INT","2026-01-14 18:10:42.603126+01"
"The Day the Music Died","Gedenktag an den Flugzeugabsturz von 1959, bei dem die Rock-’n’-Roll-Legenden Buddy Holly, Ritchie Valens und J.P. Richardson starben.","true","{""day"": 3, ""month"": 2}","INT","2026-01-14 18:11:07.673407+01"
"Johannes-Gutenberg-Gedenktag","Todestag Johannes Gutenbergs im Jahr 1468, des Wegbereiters des modernen Buchdrucks.","true","{""day"": 3, ""month"": 2}","INT","2026-01-14 18:11:07.673407+01"
"National Golden Retriever Day","Ein Aktionstag zu Ehren einer der weltweit beliebtesten Hunderassen, bekannt für ihre Freundlichkeit und Loyalität.","true","{""day"": 3, ""month"": 2}","INT","2026-01-14 18:11:07.673407+01"
"Setsubun","Japanisches Fest zum Vorabend des Frühlingsbeginns. Es werden Bohnen geworfen, um böse Geister zu vertreiben (""Mamemaki"").","true","{""day"": 3, ""month"": 2}","JP","2026-01-14 18:11:07.673407+01"
"Tag des Karottenkuchens","Ein kulinarischer Aktionstag zu Ehren des saftigen Gemüsekuchens, der besonders im englischsprachigen Raum beliebt ist.","true","{""day"": 3, ""month"": 2}","US","2026-01-14 18:11:07.673407+01"
"Blasiustag","Gedenktag des Heiligen Blasius; traditionell wird in der katholischen Kirche der Blasiussegen gegen Halskrankheiten erteilt.","true","{""day"": 3, ""month"": 2}","INT","2026-01-14 18:11:07.673407+01"
"Tag der Verfassung (El Salvador)","Nationalfeiertag in El Salvador zur Feier der staatlichen Souveränität.","true","{""day"": 3, ""month"": 2}","SV","2026-01-14 18:11:07.673407+01"
"Weltkrebstag","Internationaler Aktionstag der UICC zur Stärkung von Prävention, Erforschung und Behandlung von Krebserkrankungen.","true","{""day"": 4, ""month"": 2}","INT","2026-01-14 18:11:40.233437+01"
"Facebook-Gründungstag","Jahrestag der Online-Schaltung von ""TheFacebook"" durch Mark Zuckerberg im Jahr 2004.","true","{""day"": 4, ""month"": 2}","INT","2026-01-14 18:11:40.233437+01"
"Tag der menschlichen Geschwisterlichkeit","Von der UN proklamierter Tag zur Förderung des interreligiösen und interkulturellen Dialogs.","true","{""day"": 4, ""month"": 2}","INT","2026-01-14 18:11:40.233437+01"
"Rosa Parks Day","Gedenktag an die US-Bürgerrechtlerin (1913), deren Weigerung, ihren Busplatz zu räumen, den Montgomery Bus Boycott auslöste.","true","{""day"": 4, ""month"": 2}","US","2026-01-14 18:11:40.233437+01"
"Unabhängigkeitstag Sri Lankas","Nationalfeiertag zur Erinnerung an die Erlangung der Unabhängigkeit von Großbritannien im Jahr 1948.","true","{""day"": 4, ""month"": 2}","LK","2026-01-14 18:11:40.233437+01"
"Tag der hausgemachten Suppe","Ein kulinarischer Aktionstag, der dazu einlädt, frische Suppen zuzubereiten und zu genießen.","true","{""day"": 4, ""month"": 2}","US","2026-01-14 18:11:40.233437+01"
"Tag des gefüllten Pilzes","Ein spezieller Aktionstag für Liebhaber dieser Vorspeise.","true","{""day"": 4, ""month"": 2}","US","2026-01-14 18:11:40.233437+01"
"Welt-Nutella-Tag","2007 von der Bloggerin Sara Rosso ins Leben gerufen, feiern Fans weltweit den berühmten Haselnuss-Aufstrich.","true","{""day"": 5, ""month"": 2}","INT","2026-01-14 18:12:10.022258+01"
"Tag der Meteorologie","Gedenktag am Geburtstag von John Jeffries (1744), einem der ersten Wetterbeobachter, um Meteorologen zu ehren.","true","{""day"": 5, ""month"": 2}","US","2026-01-14 18:12:10.022258+01"
"Verfassungstag (Día de la Constitución)","Nationaler Feiertag zur Erinnerung an die Verkündung der mexikanischen Verfassung im Jahr 1917.","true","{""day"": 5, ""month"": 2}","MX","2026-01-14 18:12:10.022258+01"
"Ludwig-Erhard-Tag","Geburtstag des ""Vaters der Sozialen Marktwirtschaft"" (1897) und zweiten Bundeskanzlers der Bundesrepublik Deutschland.","true","{""day"": 5, ""month"": 2}","DE","2026-01-14 18:12:10.022258+01"
"Tag des Schokoladenfondues","Ein kulinarischer Aktionstag, der die Kombination aus geschmolzener Schokolade und frischen Früchten feiert.","true","{""day"": 5, ""month"": 2}","US","2026-01-14 18:12:10.022258+01"
"Tag der Einheit","Nationaler Feiertag in Burundi zur Förderung der nationalen Versöhnung und Einheit.","true","{""day"": 5, ""month"": 2}","BI","2026-01-14 18:12:10.022258+01"
"Tag des Monarchfalters","Aktionstag zum Schutz des Monarchfalters, der für seine beeindruckenden Wanderungen bekannt ist.","true","{""day"": 5, ""month"": 2}","US","2026-01-14 18:12:10.022258+01"
"Nationaltag der Samen","Gedenktag zur ersten länderübergreifenden Konferenz der Samen (1917) in Trondheim; gefeiert in Norwegen, Schweden und Finnland.","true","{""day"": 6, ""month"": 2}","INT","2026-01-14 18:12:34.445599+01"
"Tag gegen weibliche Genitalverstümmelung","Von den Vereinten Nationen ausgerufener Aktionstag zur Sensibilisierung und Abschaffung dieser Menschenrechtsverletzung.","true","{""day"": 6, ""month"": 2}","INT","2026-01-14 18:12:34.445599+01"
"Waitangi Day","Nationalfeiertag Neuseelands zur Erinnerung an die Unterzeichnung des Vertrags von Waitangi (1840) zwischen Briten und Māori.","true","{""day"": 6, ""month"": 2}","NZ","2026-01-14 18:12:34.445599+01"
"Tag des Frozen Yogurt","Ein kulinarischer Aktionstag zu Ehren der kühlen Joghurt-Alternative zu klassischem Speiseeis.","true","{""day"": 6, ""month"": 2}","US","2026-01-14 18:12:34.445599+01"
"Ronald Reagan Day","Ehrentag am Geburtstag des 40. US-Präsidenten (1911), besonders in Kalifornien als offizieller Gedenktag begangen.","true","{""day"": 6, ""month"": 2}","US","2026-01-14 18:12:34.445599+01"
"Lame Duck Day","Bezieht sich auf den 20. Zusatzartikel der US-Verfassung (ratifiziert 1933), der die Amtszeit scheidender Politiker verkürzt.","true","{""day"": 6, ""month"": 2}","US","2026-01-14 18:12:34.445599+01"
"Bob Marley Day","Gedenktag am Geburtstag der Reggae-Legende (1945); wird auf Jamaika und weltweit von Musikfans gefeiert.","true","{""day"": 6, ""month"": 2}","JM","2026-01-14 18:12:34.445599+01"
"Charles-Dickens-Tag","Geburtstag des berühmten britischen Schriftstellers (1812), Autor von Klassikern wie ""Oliver Twist"" und ""A Christmas Carol"".","true","{""day"": 7, ""month"": 2}","INT","2026-01-14 18:12:59.254636+01"
"Tag des Eiscreme-Frühstücks","Inoffizieller Aktionstag rund um die Idee, Eiscreme schon zum Frühstück zu genießen.","false","{""month"": 2, ""occurrence"": 1, ""day_of_week"": ""Saturday""}","INT","2026-01-14 18:12:59.254636+01"
